image_id,digest,layers,committed_date,bases,tag_list,architecture,platform,repository,base_tag,report,vulnerability_id,id,cve_id,registration_uuid,package,package_version,package_type,severity,fixed_version,urls,cvss_score_v3,cvss_score_v2,cvss_vector_v3,cvss_vector_v2,description,cwe_ids,vendor_attributes
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",5767,5767,CVE-2021-3712,3b7ed397-e099-11ed-8ed1-0242ac130009,openssl,1.1.0j-1~deb9u1,Unknown,High,1.1.0l-1~deb9u4,https://avd.aquasec.com/nvd/cve-2021-3712,,,,,"ASN.1 strings are represented internally within OpenSSL as an ASN1_STRING structure which contains a buffer holding the string data and a field holding the buffer length. This contrasts with normal C strings which are repesented as a buffer for the string data which is terminated with a NUL (0) byte. Although not a strict requirement, ASN.1 strings that are parsed using OpenSSL's own ""d2i"" functions (and other similar parsing functions) as well as any string whose value has been set with the ASN1_STRING_set() function will additionally NUL terminate the byte array in the ASN1_STRING structure. However, it is possible for applications to directly construct valid ASN1_STRING structures which do not NUL terminate the byte array by directly setting the ""data"" and ""length"" fields in the ASN1_STRING array. This can also happen by using the ASN1_STRING_set0() function. Numerous OpenSSL functions that print ASN.1 data have been found to assume that the ASN1_STRING byte array will be NUL terminated, even though this is not guaranteed for strings that have been directly constructed. Where an application requests an ASN.1 structure to be printed, and where that ASN.1 structure contains ASN1_STRINGs that have been directly constructed by the application without NUL terminating the ""data"" field, then a read buffer overrun can occur. The same thing can also occur during name constraints processing of certificates (for example if a certificate has been directly constructed by the application instead of loading it via the OpenSSL parsing functions, and the certificate contains non NUL terminated ASN1_STRING structures). It can also occur in the X509_get1_email(), X509_REQ_get1_email() and X509_get1_ocsp() functions. If a malicious actor can cause an application to directly construct an ASN1_STRING and then process it through one of the affected OpenSSL functions then this issue could be hit. This might result in a crash (causing a Denial of Service attack). It could also result in the disclosure of private memory contents (such as private keys, or sensitive plaintext). Fixed in OpenSSL 1.1.1l (Affected 1.1.1-1.1.1k). Fixed in OpenSSL 1.0.2za (Affected 1.0.2-1.0.2y).",CWE-125,"{'CVSS': {'ghsa': {'V3Score': 7.4, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:H'}, 'nvd': {'V2Score': 5.8, 'V2Vector': 'AV:N/AC:M/Au:N/C:P/I:N/A:P', 'V3Score': 7.4, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:H'}, 'redhat': {'V3Score': 7.4, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",5768,5768,CVE-2022-0778,3b7ed397-e099-11ed-8ed1-0242ac130009,openssl,1.1.0j-1~deb9u1,Unknown,High,1.1.0l-1~deb9u5,https://avd.aquasec.com/nvd/cve-2022-0778,,,,,"The BN_mod_sqrt() function, which computes a modular square root, contains a bug that can cause it to loop forever for non-prime moduli. Internally this function is used when parsing certificates that contain elliptic curve public keys in compressed form or explicit elliptic curve parameters with a base point encoded in compressed form. It is possible to trigger the infinite loop by crafting a certificate that has invalid explicit curve parameters. Since certificate parsing happens prior to verification of the certificate signature, any process that parses an externally supplied certificate may thus be subject to a denial of service attack. The infinite loop can also be reached when parsing crafted private keys as they can contain explicit elliptic curve parameters. Thus vulnerable situations include: - TLS clients consuming server certificates - TLS servers consuming client certificates - Hosting providers taking certificates or private keys from customers - Certificate authorities parsing certification requests from subscribers - Anything else which parses ASN.1 elliptic curve parameters Also any other applications that use the BN_mod_sqrt() where the attacker can control the parameter values are vulnerable to this DoS issue. In the OpenSSL 1.0.2 version the public key is not parsed during initial parsing of the certificate which makes it slightly harder to trigger the infinite loop. However any operation which requires the public key from the certificate will trigger the infinite loop. In particular the attacker can use a self-signed certificate to trigger the loop during verification of the certificate signature. This issue affects OpenSSL versions 1.0.2, 1.1.1 and 3.0. It was addressed in the releases of 1.1.1n and 3.0.2 on the 15th March 2022. Fixed in OpenSSL 3.0.2 (Affected 3.0.0,3.0.1). Fixed in OpenSSL 1.1.1n (Affected 1.1.1-1.1.1m). Fixed in OpenSSL 1.0.2zd (Affected 1.0.2-1.0.2zc).",CWE-835,"{'CVSS': {'ghsa': {'V3Score': 7.5, 'V3Vector': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}, 'nvd': {'V2Score': 5, 'V2Vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P', 'V3Score': 7.5, 'V3Vector': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}, 'redhat': {'V3Score': 7.5, 'V3Vector': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",5780,5780,CVE-2019-1547,3b7ed397-e099-11ed-8ed1-0242ac130009,openssl,1.1.0j-1~deb9u1,Unknown,Medium,1.1.0l-1~deb9u1,https://avd.aquasec.com/nvd/cve-2019-1547,,,,,"Normally in OpenSSL EC groups always have a co-factor present and this is used in side channel resistant code paths. However, in some cases, it is possible to construct a group using explicit parameters (instead of using a named curve). In those cases it is possible that such a group does not have the cofactor present. This can occur even where all the parameters match a known named curve. If such a curve is used then OpenSSL falls back to non-side channel resistant code paths which may result in full key recovery during an ECDSA signature operation. In order to be vulnerable an attacker would have to have the ability to time the creation of a large number of signatures where explicit parameters with no co-factor present are in use by an application using libcrypto. For the avoidance of doubt libssl is not vulnerable because explicit parameters are never used. Fixed in OpenSSL 1.1.1d (Affected 1.1.1-1.1.1c). Fixed in OpenSSL 1.1.0l (Affected 1.1.0-1.1.0k). Fixed in OpenSSL 1.0.2t (Affected 1.0.2-1.0.2s).",,"{'CVSS': {'nvd': {'V2Score': 1.9, 'V2Vector': 'AV:L/AC:M/Au:N/C:P/I:N/A:N', 'V3Score': 4.7, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N'}, 'redhat': {'V3Score': 5.5, 'V3Vector': 'CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",5781,5781,CVE-2019-1551,3b7ed397-e099-11ed-8ed1-0242ac130009,openssl,1.1.0j-1~deb9u1,Unknown,Medium,1.1.0l-1~deb9u5,https://avd.aquasec.com/nvd/cve-2019-1551,,,,,"There is an overflow bug in the x64_64 Montgomery squaring procedure used in exponentiation with 512-bit moduli. No EC algorithms are affected. Analysis suggests that attacks against 2-prime RSA1024, 3-prime RSA1536, and DSA1024 as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH512 are considered just feasible. However, for an attack the target would have to re-use the DH512 private key, which is not recommended anyway. Also applications directly using the low level API BN_mod_exp may be affected if they use BN_FLG_CONSTTIME. Fixed in OpenSSL 1.1.1e (Affected 1.1.1-1.1.1d). Fixed in OpenSSL 1.0.2u (Affected 1.0.2-1.0.2t).",CWE-190,"{'CVSS': {'nvd': {'V2Score': 5, 'V2Vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N', 'V3Score': 5.3, 'V3Vector': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N'}, 'redhat': {'V3Score': 4.8, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",5782,5782,CVE-2020-1971,3b7ed397-e099-11ed-8ed1-0242ac130009,openssl,1.1.0j-1~deb9u1,Unknown,Medium,1.1.0l-1~deb9u2,https://avd.aquasec.com/nvd/cve-2020-1971,,,,,"The X.509 GeneralName type is a generic type for representing different types of names. One of those name types is known as EDIPartyName. OpenSSL provides a function GENERAL_NAME_cmp which compares different instances of a GENERAL_NAME to see if they are equal or not. This function behaves incorrectly when both GENERAL_NAMEs contain an EDIPARTYNAME. A  pointer dereference and a crash may occur leading to a possible denial of service attack. OpenSSL itself uses the GENERAL_NAME_cmp function for two purposes: 1) Comparing CRL distribution point names between an available CRL and a CRL distribution point embedded in an X509 certificate 2) When verifying that a timestamp response token signer matches the timestamp authority name (exposed via the API functions TS_RESP_verify_response and TS_RESP_verify_token) If an attacker can control both items being compared then that attacker could trigger a crash. For example if the attacker can trick a client or server into checking a malicious certificate against a malicious CRL then this may occur. Note that some applications automatically download CRLs based on a URL embedded in a certificate. This checking happens prior to the signatures on the certificate and CRL being verified. OpenSSL's s_server, s_client and verify tools have support for the ""-crl_download"" option which implements automatic CRL downloading and this attack has been demonstrated to work against those tools. Note that an unrelated bug means that affected versions of OpenSSL cannot parse or construct correct encodings of EDIPARTYNAME. However it is possible to construct a malformed EDIPARTYNAME that OpenSSL's parser will accept and hence trigger this attack. All OpenSSL 1.1.1 and 1.0.2 versions are affected by this issue. Other OpenSSL releases are out of support and have not been checked. Fixed in OpenSSL 1.1.1i (Affected 1.1.1-1.1.1h). Fixed in OpenSSL 1.0.2x (Affected 1.0.2-1.0.2w).",CWE-476,"{'CVSS': {'nvd': {'V2Score': 4.3, 'V2Vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P', 'V3Score': 5.9, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H'}, 'redhat': {'V3Score': 5.9, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",5783,5783,CVE-2021-23841,3b7ed397-e099-11ed-8ed1-0242ac130009,openssl,1.1.0j-1~deb9u1,Unknown,Medium,1.1.0l-1~deb9u3,https://avd.aquasec.com/nvd/cve-2021-23841,,,,,The OpenSSL public API function X509_issuer_and_serial_hash() attempts to create a unique hash value based on the issuer and serial number data contained within an X509 certificate. However it fails to correctly handle any errors that may occur while parsing the issuer field (which might occur if the issuer field is maliciously constructed). This may subsequently result in a  pointer deref and a crash leading to a potential denial of service attack. The function X509_issuer_and_serial_hash() is never directly called by OpenSSL itself so applications are only vulnerable if they use this function directly and they use it on certificates that may have been obtained from untrusted sources. OpenSSL versions 1.1.1i and below are affected by this issue. Users of these versions should upgrade to OpenSSL 1.1.1j. OpenSSL versions 1.0.2x and below are affected by this issue. However OpenSSL 1.0.2 is out of support and no longer receiving public updates. Premium support customers of OpenSSL 1.0.2 should upgrade to 1.0.2y. Other users should upgrade to 1.1.1j. Fixed in OpenSSL 1.1.1j (Affected 1.1.1-1.1.1i). Fixed in OpenSSL 1.0.2y (Affected 1.0.2-1.0.2x).,CWE-476,"{'CVSS': {'ghsa': {'V3Score': 5.9, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H'}, 'nvd': {'V2Score': 4.3, 'V2Vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P', 'V3Score': 5.9, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H'}, 'redhat': {'V3Score': 5.9, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",5784,5784,CVE-2021-4160,3b7ed397-e099-11ed-8ed1-0242ac130009,openssl,1.1.0j-1~deb9u1,Unknown,Medium,,https://avd.aquasec.com/nvd/cve-2021-4160,,,,,"There is a carry propagation bug in the MIPS32 and MIPS64 squaring procedure. Many EC algorithms are affected, including some of the TLS 1.3 default curves. Impact was not analyzed in detail, because the pre-requisites for attack are considered unlikely and include reusing private keys. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH are considered just feasible (although very difficult) because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be significant. However, for an attack on TLS to be meaningful, the server would have to share the DH private key among multiple clients, which is no longer an option since CVE-2016-0701. This issue affects OpenSSL versions 1.0.2, 1.1.1 and 3.0.0. It was addressed in the releases of 1.1.1m and 3.0.1 on the 15th of December 2021. For the 1.0.2 release it is addressed in git commit 6fc1aaaf3 that is available to premium support customers only. It will be made available in 1.0.2zc when it is released. The issue only affects OpenSSL on MIPS platforms. Fixed in OpenSSL 3.0.1 (Affected 3.0.0). Fixed in OpenSSL 1.1.1m (Affected 1.1.1-1.1.1l). Fixed in OpenSSL 1.0.2zc-dev (Affected 1.0.2-1.0.2zb).",,"{'CVSS': {'nvd': {'V2Score': 4.3, 'V2Vector': 'AV:N/AC:M/Au:N/C:P/I:N/A:N', 'V3Score': 5.9, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N'}, 'redhat': {'V3Score': 5.9, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",5793,5793,CVE-2019-1563,3b7ed397-e099-11ed-8ed1-0242ac130009,openssl,1.1.0j-1~deb9u1,Unknown,Low,1.1.0l-1~deb9u1,https://avd.aquasec.com/nvd/cve-2019-1563,,,,,"In situations where an attacker receives automated notification of the success or failure of a decryption attempt an attacker, after sending a very large number of messages to be decrypted, can recover a CMS/PKCS7 transported encryption key or decrypt any RSA encrypted message that was encrypted with the public RSA key, using a Bleichenbacher padding oracle attack. Applications are not affected if they use a certificate together with the private RSA key to the CMS_decrypt or PKCS7_decrypt functions to select the correct recipient info to decrypt. Fixed in OpenSSL 1.1.1d (Affected 1.1.1-1.1.1c). Fixed in OpenSSL 1.1.0l (Affected 1.1.0-1.1.0k). Fixed in OpenSSL 1.0.2t (Affected 1.0.2-1.0.2s).","CWE-327,CWE-203","{'CVSS': {'nvd': {'V2Score': 4.3, 'V2Vector': 'AV:N/AC:M/Au:N/C:P/I:N/A:N', 'V3Score': 3.7, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N'}, 'redhat': {'V3Score': 3.7, 'V3Vector': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",5799,5799,CVE-2020-10543,3b7ed397-e099-11ed-8ed1-0242ac130009,perl-base,5.24.1-3+deb9u5,Unknown,High,5.24.1-3+deb9u7,https://avd.aquasec.com/nvd/cve-2020-10543,,,,,Perl before 5.30.3 on 32-bit platforms allows a heap-based buffer overflow because nested regular expression quantifiers have an integer overflow.,"CWE-787,CWE-190","{'CVSS': {'nvd': {'V2Score': 6.4, 'V2Vector': 'AV:N/AC:L/Au:N/C:N/I:P/A:P', 'V3Score': 8.2, 'V3Vector': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H'}, 'redhat': {'V3Score': 8.2, 'V3Vector': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",5800,5800,CVE-2020-10878,3b7ed397-e099-11ed-8ed1-0242ac130009,perl-base,5.24.1-3+deb9u5,Unknown,High,5.24.1-3+deb9u7,https://avd.aquasec.com/nvd/cve-2020-10878,,,,,"Perl before 5.30.3 has an integer overflow related to mishandling of a ""PL_regkind[OP(n)] == NOTHING"" situation. A crafted regular expression could lead to malformed bytecode with a possibility of instruction injection.",CWE-190,"{'CVSS': {'nvd': {'V2Score': 7.5, 'V2Vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P', 'V3Score': 8.6, 'V3Vector': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H'}, 'redhat': {'V3Score': 8.6, 'V3Vector': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H'}}}"
